Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
04-17,두산,6회말,최준호,3 구자욱,8 (3-2),우익수 방면 1루타,1사  1:9,1사 1루 1:9,0.01,0.276,0.261,99.7%,0.000
04-28,키움,8회초,김동혁,3 구자욱,3 (2-0),우익수 방면 2루타,무사  10:2,무사 2루 10:2,0.01,0.577,0.701,0.1%,0.001
04-27,키움,8회초,전준표,3 구자욱,3 (0-2),사구,2사 1루 6:0,"2사 1,2루 6:0",0.03,0.239,0.265,0.8%,0.001
07-10,NC,6회말,최성영,3 구자욱,4 (1-2),좌익수 희생플라이 아웃,"1사 2,3루 3:9",2사 2루 3:10,0.09,1.534,-0.141,99.3%,0.001
06-08,키움,7회초,문성현,3 구자욱,2 (1-0),사구,1사  2:10,1사 1루 2:10,0.03,0.295,0.255,99.6%,0.002
07-10,NC,8회말,전루건,3 구자욱,3 (1-1),좌익수 방면 2루타,1사 1루 6:11,"1사 2,3루 6:11",0.02,0.562,0.971,99.7%,0.002
04-02,키움,6회말,김윤하,3 구자욱,2 (1-0),우익수 방면 1루타,2사  8:1,2사 1루 8:1,0.05,0.107,0.115,1.1%,0.002
03-24,KT,6회초,주권,3 구자욱,3 (1-1),투수 땅볼 아웃,"무사 1,3루 4:1",1사 2루 5:1,0.58,1.840,-0.072,7.3%,0.002
05-10,NC,8회초,서의태,2 구자욱,3 (1-1),우익수 뒤 홈런,"무사 1,2루 0:10",무사  3:10,0.04,1.666,1.886,99.6%,0.002
04-16,두산,6회말,박치국,3 구자욱,5 (3-1),4구,2사  3:7,2사 1루 3:7,0.09,0.119,0.124,94.8%,0.002
05-12,NC,9회초,신영우,2 구자욱,6 (3-2),4구,무사 2루 5:2,"무사 1,2루 5:2",0.16,1.264,0.398,2.1%,0.002
08-03,SSG,6회말,이건욱,3 구자욱,6 (2-2),중견수 방면 1루타,무사 1루 2:8,"무사 1,2루 2:8",0.08,1.040,0.640,99.1%,0.003
07-14,두산,9회초,박정수,3 구자욱,4 (3-0),4구,2사 1루 5:2,"2사 1,2루 5:2",0.13,0.229,0.244,3.4%,0.003
04-09,롯데,9회초,한현희,3 구자욱,3 (0-2),우익수 방면 1루타,무사 1루 5:1,"무사 1,2루 5:1",0.09,0.946,0.662,0.9%,0.003
08-03,SSG,2회말,송영진,3 구자욱,5 (3-1),4구,2사 2루 0:3,"2사 1,2루 0:3",0.64,0.389,0.112,82.1%,0.004
04-21,한화,9회초,김범수,3 구자욱,4 (1-2),1루주자 구자욱 : 2루 도루,1사 1루 5:3,2사 2루 5:3,0.29,0.242,0.155,7.8%,0.005
08-07,한화,8회말,이민우,3 구자욱,1 (0-0),좌익수 희생플라이 아웃,1사 3루 6:9,2사  6:10,0.20,1.043,0.077,98.6%,0.005
04-06,KIA,9회초,윤중현,3 구자욱,,자동 고의4구,"1사 1,3루 6:4",1사 만루 6:4,0.65,1.257,0.539,4.5%,0.006
08-03,SSG,3회말,한두솔,3 구자욱,2 (0-1),유격수 방면 내야 안타,"1사 2,3루 0:7","1사 1,3루 0:8",0.13,1.618,0.697,98.9%,0.006
03-31,SSG,4회말,더거,3 구자욱,2 (1-0),우익수 희생플라이 아웃,1사 3루 3:0,2사  3:1,1.34,0.986,0.121,25.8%,0.007
06-09,키움,7회초,박윤성,3 구자욱,1 (0-0),좌익수 방면 1루타,1사 1루 4:0,"1사 1,2루 4:0",0.26,0.551,0.453,4.9%,0.007
04-02,키움,8회말,김윤하,3 구자욱,4 (1-2),중견수 방면 2루타,"2사 2,3루 8:1",2사 2루 8:3,0.11,0.623,1.763,1.2%,0.008
05-17,한화,5회말,황준서,1 구자욱,6 (3-2),4구,2사  1:3,2사 1루 1:3,0.29,0.117,0.121,79.8%,0.008
04-11,롯데,5회초,이인복,3 구자욱,2 (1-0),사구,2사 3루 2:0,"2사 1,3루 2:0",1.13,0.441,0.136,24.5%,0.008
05-12,NC,7회초,전사민,2 구자욱,4 (3-0),4구,2사  4:2,2사 1루 4:2,0.31,0.116,0.120,19.9%,0.008
08-06,한화,7회말,한승혁,3 구자욱,6 (3-2),4구,2사  8:4,2사 1루 8:4,0.22,0.118,0.121,4.9%,0.009
07-02,KIA,10회말,전상현,3 구자욱,4 (1-2),1루수 방면 내야 안타,무사  9:4,무사 1루 9:4,0.20,0.580,0.423,1.7%,0.009
05-01,두산,7회초,김명신,3 구자욱,4 (1-2),중견수 방면 1루타,1사  5:2,1사 1루 5:2,0.27,0.302,0.262,10.3%,0.010
07-20,롯데,1회말,이인복,3 구자욱,1 (0-0),중견수 희생플라이 아웃,1사 3루 3:0,2사  3:1,1.19,1.051,0.064,30.9%,0.010
05-26,롯데,2회초,반즈,1 구자욱,6 (3-2),4구,2사 2루 1:1,"2사 1,2루 1:1",1.20,0.390,0.119,50.7%,0.011
08-04,SSG,2회말,김광현,3 구자욱,4 (2-1),사구,"1사 2,3루 2:2",1사 만루 2:2,1.57,1.619,0.347,65.2%,0.011
04-21,한화,9회초,김범수,3 구자욱,5 (3-1),우익수 방면 1루타,무사  5:3,무사 1루 5:3,0.29,0.563,0.409,6.3%,0.011
05-24,롯데,2회초,나균안,1 구자욱,8 (3-2),4구,무사  5:0,무사 1루 5:0,0.28,0.562,0.419,9.4%,0.011
06-07,키움,4회초,조영건,3 구자욱,2 (0-1),우익수 방면 1루타,2사 1루 4:1,"2사 1,2루 4:1",0.48,0.244,0.254,18.6%,0.011
05-16,SSG,3회초,김광현,2 구자욱,5 (3-1),4구,2사 2루 0:0,"2사 1,2루 0:0",1.30,0.400,0.098,50.7%,0.011
06-12,LG,1회말,손주영,3 구자욱,6 (3-2),4구,2사  0:0,2사 1루 0:0,0.40,0.119,0.122,52.2%,0.012
07-11,NC,1회말,신민혁,3 구자욱,3 (1-1),3루수 포구실책 출루,2사  0:0,2사 1루 0:0,0.40,0.116,0.114,52.2%,0.012
03-23,KT,1회초,쿠에바스,3 구자욱,7 (3-2),4구,2사  0:0,2사 1루 0:0,0.40,0.104,0.117,52.6%,0.012
04-05,KIA,1회초,크로우,3 구자욱,5 (3-1),4구,2사  0:0,2사 1루 0:0,0.40,0.111,0.119,52.6%,0.012
04-06,KIA,1회초,윤영철,3 구자욱,2 (0-1),중견수 방면 1루타,2사  0:0,2사 1루 0:0,0.40,0.113,0.117,52.6%,0.012
04-10,롯데,1회초,윌커슨,3 구자욱,5 (2-2),우익수 방면 1루타,2사  0:0,2사 1루 0:0,0.40,0.117,0.119,52.6%,0.012
04-11,롯데,1회초,이인복,3 구자욱,4 (1-2),중견수 방면 1루타,2사  0:0,2사 1루 0:0,0.40,0.116,0.121,52.6%,0.012
06-28,KT,1회초,조이현,3 구자욱,2 (1-0),좌익수 방면 1루타,2사  0:0,2사 1루 0:0,0.40,0.119,0.117,52.6%,0.012
07-13,두산,1회초,시라카와,3 구자욱,5 (3-1),4구,2사  0:0,2사 1루 0:0,0.40,0.117,0.112,52.6%,0.012
03-27,LG,5회초,최원태,3 구자욱,4 (3-0),4구,2사 2루 1:1,"2사 1,2루 1:1",1.60,0.386,0.104,50.9%,0.012
07-14,두산,7회초,이영하,3 구자욱,3 (3-0),자동 고의4구,2사 2루 2:2,"2사 1,2루 2:2",2.19,0.395,0.078,51.3%,0.013
04-26,키움,8회초,김재웅,3 구자욱,6 (3-2),중견수 방면 1루타,1사  2:0,1사 1루 2:0,0.38,0.275,0.261,13.3%,0.013
03-24,KT,2회초,엄상백,3 구자욱,3 (1-1),중견수 희생플라이 아웃,"1사 1,3루 2:0",2사 1루 3:0,1.42,1.262,-0.042,23.4%,0.014
05-16,SSG,9회초,한두솔,2 구자욱,6 (2-2),좌익수 방면 2루타,무사 1루 6:3,"무사 2,3루 6:3",0.21,0.994,1.313,1.4%,0.014
08-04,SSG,7회말,이로운,3 구자욱,6 (3-2),우익수 방면 2루타,2사 3루 3:7,2사 2루 3:8,0.19,0.438,0.951,98.6%,0.015
05-29,키움,7회말,김성민,3 구자욱,2 (1-0),우익수 방면 1루타,1사 1루 11:5,"1사 1,3루 11:5",0.30,0.551,0.718,3.6%,0.016
07-12,두산,7회초,홍건희,3 구자욱,7 (3-2),4구,1사  6:4,1사 1루 6:4,0.45,0.302,0.266,18.0%,0.016
05-29,키움,3회말,헤이수스,3 구자욱,2 (0-1),유격수 송구실책 출루,2사 1루 7:1,"2사 2,3루 7:1",0.32,0.242,0.362,7.3%,0.017
04-21,한화,5회초,산체스,3 구자욱,1 (0-0),사구,2사  2:3,2사 1루 2:3,0.57,0.119,0.123,67.8%,0.018
06-23,두산,4회말,정철원,3 구자욱,6 (3-2),4구,"2사 1,3루 3:4",2사 만루 3:4,1.71,0.540,0.321,70.7%,0.019
04-10,롯데,4회초,윌커슨,3 구자욱,4 (1-2),중견수 방면 1루타,1사  0:4,1사 1루 0:4,0.44,0.290,0.259,87.8%,0.019
07-12,두산,1회초,곽빈,3 구자욱,4 (3-0),2루수 땅볼 아웃,1사 3루 0:0,2사  1:0,1.35,1.047,0.069,43.6%,0.019
04-28,키움,3회초,하영민,3 구자욱,5 (1-2),2루수 땅볼 아웃,1사 3루 1:2,2사  2:2,1.57,1.054,0.066,54.3%,0.020
03-30,SSG,7회말,고효준,3 구자욱,6 (3-2),4구,1사  8:4,1사 1루 8:4,0.43,0.275,0.265,7.1%,0.020
07-20,롯데,3회말,이인복,3 구자욱,1 (0-0),사구,1사 2루 3:3,"1사 1,2루 3:3",1.38,0.817,0.289,59.7%,0.021
07-04,KIA,1회말,양현종,3 구자욱,5 (1-2),2루수 땅볼 아웃,1사 3루 0:0,2사  0:1,1.35,1.061,0.057,61.4%,0.021
06-05,SSG,1회초,앤더슨,3 구자욱,6 (3-2),좌익수 방면 2루타,2사  0:0,2사 2루 0:0,0.40,0.118,0.277,51.6%,0.022
06-11,LG,5회말,이우찬,3 구자욱,4 (3-0),4구,무사  1:3,무사 1루 1:3,0.57,0.564,0.406,83.7%,0.022
04-27,키움,3회초,후라도,3 구자욱,2 (1-0),우익수 방면 1루타,2사 1루 0:0,"2사 1,2루 0:0",0.91,0.239,0.265,50.7%,0.022
06-11,LG,3회말,김유영,3 구자욱,2 (0-1),2루수 방면 내야 안타,1사  1:2,1사 1루 1:2,0.59,0.296,0.258,67.2%,0.022
04-12,NC,1회말,카스타노,3 구자욱,11 (3-2),4구,1사 2루 3:0,"1사 1,2루 3:0",1.15,0.799,0.195,30.1%,0.023
08-04,SSG,1회말,김광현,3 구자욱,5 (3-1),4구,1사 2루 2:0,"1사 1,2루 2:0",1.26,0.801,0.321,38.9%,0.023
06-06,SSG,3회초,오원석,3 구자욱,5 (3-1),4구,2사 1루 0:1,"2사 1,2루 0:1",0.93,0.241,0.265,62.1%,0.023
05-18,한화,5회말,김범수,1 구자욱,8 (2-2),1루주자 구자욱 : 2루 도루,무사 1루 4:4,1사 2루 4:4,1.56,0.549,0.248,59.2%,0.024
07-02,KIA,3회말,네일,3 구자욱,5 (3-1),4구,1사 1루 0:2,"1사 1,2루 0:2",0.82,0.564,0.503,79.3%,0.024
04-17,두산,1회말,김호준,3 구자욱,2 (0-1),사구,무사 2루 0:1,"무사 1,2루 0:1",1.02,1.251,0.365,72.3%,0.024
05-25,롯데,3회초,김진욱,1 구자욱,1 (0-0),좌익수 방면 1루타,2사 1루 0:3,"2사 1,3루 0:3",0.71,0.241,0.326,79.9%,0.024
05-10,NC,1회초,하트,2 구자욱,1 (0-0),사구,1사  0:0,1사 1루 0:0,0.62,0.282,0.264,49.8%,0.024
06-14,NC,5회초,신민혁,3 구자욱,6 (2-2),우익수 방면 2루타,2사  4:3,2사 2루 4:3,0.47,0.118,0.282,37.6%,0.025
06-09,키움,4회초,헤이수스,3 구자욱,3 (1-1),유격수 방면 내야 안타,1사  1:0,1사 1루 1:0,0.67,0.295,0.257,37.3%,0.025
08-07,한화,4회말,류현진,3 구자욱,4 (2-1),좌익수 방면 2루타,무사  6:0,무사 2루 6:0,0.39,0.597,0.690,8.0%,0.025
04-20,한화,8회초,장지수,3 구자욱,4 (2-1),우익수 방면 1루타,2사  1:0,2사 2루 1:0,0.47,0.119,0.278,26.6%,0.025
06-30,KT,8회초,김민,3 구자욱,5 (1-2),투수 방면 내야 안타,2사  1:1,2사 1루 1:1,0.98,0.118,0.117,55.6%,0.025
06-16,NC,7회초,임정호,3 구자욱,2 (0-1),1루수 방면 1루타,2사  3:2,2사 2루 3:2,0.50,0.119,0.277,32.1%,0.027
05-24,롯데,6회초,한현희,1 구자욱,2 (1-0),우익수 방면 1루타,1사  5:4,1사 1루 5:4,0.72,0.294,0.255,33.6%,0.027
04-19,한화,6회초,페냐,3 구자욱,4 (2-1),우익수 방면 1루타,2사 1루 0:3,"2사 1,3루 0:3",0.73,0.241,0.317,86.6%,0.027
04-05,KIA,6회초,이준영,3 구자욱,4 (3-0),사구,1사  0:3,1사 1루 0:3,0.61,0.283,0.263,86.3%,0.027
07-17,KIA,7회초,임기영,3 구자욱,5 (3-1),4구,무사  5:9,무사 1루 5:9,0.59,0.585,0.435,91.6%,0.027
05-26,롯데,6회초,김상수,1 구자욱,8 (3-2),4구,2사 1루 1:3,"2사 1,2루 1:3",1.06,0.242,0.266,79.0%,0.028
07-10,NC,5회말,송명기,3 구자욱,5 (3-1),우익수 뒤 홈런,무사  3:7,무사  3:8,0.22,0.579,1.000,96.2%,0.029
06-08,키움,3회초,후라도,3 구자욱,7 (1-2),중견수 방면 1루타,1사  2:3,1사 1루 2:3,0.73,0.295,0.255,61.1%,0.029
06-13,LG,8회말,켈리,3 구자욱,3 (0-2),우익수 방면 2루타,1사 2루 3:5,1사 2루 3:6,0.33,0.793,1.000,97.6%,0.030
04-26,키움,4회초,김인범,3 구자욱,6 (2-2),우익수 방면 1루타,1사  0:0,1사 1루 0:0,0.78,0.275,0.261,49.7%,0.030
04-05,KIA,8회초,김건국,3 구자욱,5 (2-2),우익수 방면 2루타,무사  1:5,무사 2루 1:5,0.49,0.550,0.743,93.5%,0.030
05-21,KT,8회말,김민,2 구자욱,3 (1-1),중견수 방면 1루타,1사 1루 5:1,"1사 1,2루 5:1",0.75,0.552,0.442,7.5%,0.031
04-13,NC,5회말,하트,3 구자욱,6 (3-2),우익수 방면 2루타,2사  1:1,2사 2루 1:1,0.58,0.116,0.276,54.6%,0.031
06-23,두산,3회말,이영하,3 구자욱,5 (3-1),4구,"1사 1,3루 1:1",1사 만루 1:1,2.07,1.291,0.581,66.2%,0.032
08-06,한화,9회말,주현상,3 구자욱,1 (0-0),중견수 방면 2루타,1사  8:5,1사 2루 8:5,0.50,0.305,0.496,5.0%,0.032
