Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
04-21,한화,3회초,산체스,1 김지찬,4 (1-2),헛스윙 삼진,1사 1루 0:1,2사 1루 0:1,1.39,0.551,-0.309,64.4%,-0.033
07-30,LG,5회초,엔스,1 김지찬,1 (0-0),우익수 플라이 아웃,"1사 1,2루 3:1","2사 1,2루 3:1",1.46,1.100,-0.604,25.0%,-0.033
06-13,LG,5회말,켈리,1 김지찬,3 (0-2),루킹 삼진,1사 2루 2:3,2사 2루 2:3,1.18,0.793,-0.393,69.6%,-0.033
08-02,SSG,3회말,엘리아스,1 김지찬,7 (2-2),유격수 땅볼 아웃,1사 2루 3:0,2사 3루 3:0,1.26,0.799,-0.372,21.6%,-0.032
04-19,한화,3회초,페냐,1 김지찬,2 (0-1),우익수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.33,0.556,-0.314,52.9%,-0.032
06-30,KT,6회초,고영표,1 김지찬,1 (0-0),2루수 땅볼 아웃,무사  0:2,1사  0:2,1.23,0.582,-0.278,81.4%,-0.031
05-16,SSG,7회초,노경은,1 김지찬,5 (3-1),1루수 땅볼 아웃,1사  2:3,2사  2:3,1.25,0.302,-0.183,77.0%,-0.031
07-26,KT,4회말,엄상백,1 김지찬,5 (2-2),유격수 직선타 아웃,무사  1:0,1사  1:0,1.19,0.588,-0.288,39.5%,-0.030
04-13,NC,5회말,하트,1 김지찬,4 (1-2),루킹 삼진,무사  1:1,1사  1:1,1.17,0.560,-0.268,53.6%,-0.030
06-04,SSG,4회초,송영진,1 김지찬,7 (2-2),2루수 땅볼 아웃,무사  0:1,1사  0:1,1.14,0.568,-0.271,65.4%,-0.029
07-30,LG,4회초,엔스,1 김지찬,5 (2-2),3루수 땅볼 아웃,무사  0:1,1사  0:1,1.14,0.586,-0.283,65.4%,-0.029
04-04,키움,4회말,후라도,2 김지찬,4 (1-2),우익수 플라이 아웃,무사  2:0,1사  2:0,1.13,0.549,-0.267,27.7%,-0.029
05-09,KIA,3회말,네일,1 김지찬,3 (0-2),헛스윙 삼진,무사  2:1,1사  2:1,1.08,0.588,-0.288,40.7%,-0.027
06-07,키움,4회초,조영건,1 김지찬,2 (1-0),중견수 플라이 아웃,1사 2루 3:1,2사 2루 3:1,0.97,0.784,-0.387,27.9%,-0.027
04-25,LG,8회말,김유영,1 김지찬,5 (2-2),루킹 삼진,무사  5:2,1사  5:2,1.05,0.569,-0.270,5.7%,-0.027
06-05,SSG,2회초,앤더슨,1 김지찬,3 (0-2),2루수 땅볼 아웃,2사 2루 2:0,이닝종료 2:0,0.92,0.394,-0.394,33.7%,-0.026
05-25,롯데,6회초,김상수,2 김지찬,7 (2-2),투수 땅볼 아웃,2사 1루 6:5,이닝종료 6:5,0.92,0.241,-0.241,39.2%,-0.026
05-10,NC,6회초,하트,1 김지찬,5 (1-2),헛스윙 삼진,1사  0:1,2사  0:1,1.04,0.282,-0.170,72.5%,-0.026
05-08,KIA,3회말,양현종,1 김지찬,1 (0-0),선행주자아웃 출루,2사 1루 0:0,이닝종료 0:0,0.92,0.226,-0.226,50.0%,-0.026
08-01,LG,4회초,임찬규,1 김지찬,1 (0-0),좌익수 파울플라이 아웃,무사 1루 2:0,1사 1루 2:0,1.11,1.036,-0.455,26.6%,-0.026
05-11,NC,3회초,김시훈,1 김지찬,4 (1-2),낫아웃 삼진,무사  0:0,1사  0:0,0.99,0.554,-0.269,52.5%,-0.025
06-07,키움,3회초,조영건,1 김지찬,9 (3-2),2루수 플라이 아웃,무사  1:1,1사  1:1,0.99,0.563,-0.267,52.5%,-0.025
06-16,NC,3회초,김시훈,1 김지찬,3 (1-1),1루수 땅볼 아웃,무사  1:1,1사  1:1,0.99,0.569,-0.270,52.5%,-0.025
05-01,두산,3회초,브랜든,1 김지찬,4 (1-2),유격수 땅볼 아웃,무사  1:1,1사  1:1,0.99,0.579,-0.277,52.5%,-0.025
05-28,키움,3회말,후라도,1 김지찬,5 (0-2),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.99,0.564,-0.269,53.0%,-0.025
07-04,KIA,3회말,양현종,1 김지찬,3 (0-2),좌익수 플라이 아웃,무사  1:1,1사  1:1,0.99,0.579,-0.278,53.0%,-0.025
07-27,KT,3회말,벤자민,1 김지찬,5 (2-2),헛스윙 삼진,무사  0:0,1사  0:0,0.99,0.587,-0.286,53.0%,-0.025
08-06,한화,2회말,바리아,1 김지찬,3 (1-1),좌익수 플라이 아웃,1사 1루 1:2,2사 1루 1:2,1.04,0.584,-0.345,63.5%,-0.025
04-20,한화,6회초,장시환,1 김지찬,2 (0-1),좌익수 플라이 아웃,무사  1:0,1사  1:0,0.97,0.563,-0.268,36.2%,-0.025
07-03,KIA,4회말,알드레드,1 김지찬,7 (3-2),2루수 땅볼 아웃,무사  3:0,1사  3:0,0.97,0.580,-0.278,18.6%,-0.025
06-28,KT,4회초,성재헌,1 김지찬,2 (0-1),투수 땅볼 아웃,"2사 1,2루 3:0",이닝종료 3:0,0.95,0.498,-0.498,21.1%,-0.025
03-29,SSG,5회말,김광현,1 김지찬,4 (1-2),선행주자아웃 출루,1사 1루 5:1,2사 1루 5:1,1.00,0.533,-0.307,9.6%,-0.024
06-05,SSG,7회초,고효준,1 김지찬,5 (2-2),투수 땅볼 아웃,1사 1루 3:6,2사 2루 3:6,1.22,0.556,-0.161,91.7%,-0.024
07-12,두산,2회초,곽빈,1 김지찬,2 (1-0),투수 번트 땅볼 아웃,2사 1루 2:2,이닝종료 2:2,0.84,0.228,-0.228,55.1%,-0.024
04-23,LG,1회말,임찬규,1 김지찬,4 (2-1),2루수 직선타 아웃,무사  1:0,1사  1:0,0.92,0.540,-0.265,42.2%,-0.024
05-21,KT,1회말,육청명,1 김지찬,4 (1-2),2루수 땅볼 아웃,무사  1:0,1사  1:0,0.92,0.562,-0.269,42.2%,-0.024
07-03,KIA,1회말,알드레드,1 김지찬,5 (2-2),루킹 삼진,무사  1:0,1사  1:0,0.92,0.580,-0.278,42.2%,-0.024
05-04,롯데,1회말,윌커슨,1 김지찬,4 (2-1),중견수 플라이 아웃,무사  1:0,1사  1:0,0.92,0.585,-0.284,42.2%,-0.024
07-21,롯데,1회말,반즈,1 김지찬,5 (2-2),유격수 땅볼 아웃,무사  1:0,1사  1:0,0.92,0.588,-0.286,42.2%,-0.024
06-23,두산,6회말,김유성,1 김지찬,4 (2-1),중견수 플라이 아웃,"1사 1,3루 1:4","2사 1,3루 1:4",0.63,1.291,-0.761,91.4%,-0.023
03-26,LG,3회초,켈리,1 김지찬,2 (1-0),유격수 땅볼 아웃,1사 1루 0:1,2사 2루 0:1,1.39,0.534,-0.154,63.4%,-0.023
03-23,KT,1회초,쿠에바스,1 김지찬,4 (1-2),루킹 삼진,무사  0:0,1사  0:0,0.87,0.529,-0.258,52.2%,-0.022
03-26,LG,1회초,켈리,1 김지찬,1 (0-0),중견수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.529,-0.258,52.2%,-0.022
03-28,LG,1회초,손주영,1 김지찬,4 (2-1),중견수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.536,-0.260,52.2%,-0.022
04-26,키움,1회초,김인범,1 김지찬,3 (0-2),투수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.541,-0.266,52.2%,-0.022
04-05,KIA,1회초,크로우,1 김지찬,1 (0-0),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.550,-0.267,52.2%,-0.022
04-06,KIA,1회초,윤영철,1 김지찬,3 (1-1),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.552,-0.269,52.2%,-0.022
05-10,NC,1회초,하트,1 김지찬,1 (0-0),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.552,-0.269,52.2%,-0.022
05-11,NC,1회초,김시훈,1 김지찬,6 (2-2),유격수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.554,-0.269,52.2%,-0.022
04-10,롯데,1회초,윌커슨,1 김지찬,2 (1-0),중견수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.558,-0.268,52.2%,-0.022
04-11,롯데,1회초,이인복,1 김지찬,2 (0-1),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.559,-0.269,52.2%,-0.022
06-04,SSG,1회초,송영진,1 김지찬,2 (1-0),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.568,-0.271,52.2%,-0.022
04-19,한화,1회초,페냐,1 김지찬,5 (1-2),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.567,-0.270,52.2%,-0.022
06-05,SSG,1회초,앤더슨,1 김지찬,6 (2-2),루킹 삼진,무사  0:0,1사  0:0,0.87,0.567,-0.270,52.2%,-0.022
06-06,SSG,1회초,오원석,1 김지찬,3 (1-1),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.566,-0.270,52.2%,-0.022
04-20,한화,1회초,황준서,1 김지찬,4 (1-2),유격수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.563,-0.268,52.2%,-0.022
04-21,한화,1회초,산체스,1 김지찬,1 (0-0),유격수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.563,-0.268,52.2%,-0.022
06-14,NC,1회초,신민혁,1 김지찬,8 (3-2),헛스윙 삼진,무사  0:0,1사  0:0,0.87,0.569,-0.270,52.2%,-0.022
04-27,키움,1회초,후라도,1 김지찬,7 (3-2),루킹 삼진,무사  0:0,1사  0:0,0.87,0.575,-0.272,52.2%,-0.022
06-25,LG,1회초,켈리,1 김지찬,1 (0-0),중견수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.575,-0.272,52.2%,-0.022
05-16,SSG,1회초,김광현,1 김지찬,5 (2-2),헛스윙 삼진,무사  0:0,1사  0:0,0.87,0.576,-0.274,52.2%,-0.022
04-28,키움,1회초,하영민,1 김지찬,5 (2-2),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.577,-0.274,52.2%,-0.022
06-28,KT,1회초,조이현,1 김지찬,4 (2-1),중견수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.582,-0.277,52.2%,-0.022
06-30,KT,1회초,고영표,1 김지찬,5 (2-2),유격수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.582,-0.278,52.2%,-0.022
07-14,두산,1회초,발라조빅,1 김지찬,8 (3-2),유격수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.581,-0.280,52.2%,-0.022
05-02,두산,1회초,최원준,1 김지찬,4 (1-2),우익수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.584,-0.283,52.2%,-0.022
07-24,한화,1회초,류현진,1 김지찬,3 (1-1),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.589,-0.287,52.2%,-0.022
07-31,LG,1회초,손주영,1 김지찬,6 (2-2),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.592,-0.287,52.2%,-0.022
05-12,NC,1회초,이재학,1 김지찬,7 (1-2),2루수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.592,-0.287,52.2%,-0.022
04-24,LG,1회말,켈리,1 김지찬,4 (1-2),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.540,-0.265,52.6%,-0.022
04-13,NC,1회말,하트,1 김지찬,3 (0-2),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.560,-0.268,52.6%,-0.022
06-13,LG,1회말,켈리,1 김지찬,2 (0-1),3루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.570,-0.273,52.6%,-0.022
06-21,두산,1회말,최준호,1 김지찬,4 (1-2),루킹 삼진,무사  0:0,1사  0:0,0.87,0.574,-0.272,52.6%,-0.022
06-23,두산,1회말,김동주,1 김지찬,3 (1-1),1루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.575,-0.272,52.6%,-0.022
07-02,KIA,1회말,네일,1 김지찬,7 (2-2),헛스윙 삼진,무사  0:0,1사  0:0,0.87,0.580,-0.278,52.6%,-0.022
05-08,KIA,1회말,양현종,1 김지찬,3 (1-1),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.585,-0.284,52.6%,-0.022
05-09,KIA,1회말,네일,1 김지찬,2 (0-1),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.588,-0.288,52.6%,-0.022
07-26,KT,1회말,엄상백,1 김지찬,6 (2-2),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.588,-0.288,52.6%,-0.022
07-27,KT,1회말,벤자민,1 김지찬,5 (2-2),유격수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.587,-0.286,52.6%,-0.022
07-28,KT,1회말,조이현,1 김지찬,3 (1-1),유격수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.586,-0.284,52.6%,-0.022
04-27,키움,5회초,후라도,1 김지찬,4 (2-1),유격수 땅볼 아웃,무사 1루 0:0,1사 2루 0:0,1.93,0.993,-0.187,47.5%,-0.022
05-21,KT,5회말,육청명,1 김지찬,5 (2-2),좌익수 플라이 아웃,1사  3:1,2사  3:1,0.87,0.293,-0.175,23.1%,-0.022
06-18,SSG,8회말,노경은,8 김지찬,5 (2-2),헛스윙 삼진,2사 1루 6:3,이닝종료 6:3,0.74,0.239,-0.239,3.3%,-0.022
08-06,한화,4회말,바리아,1 김지찬,4 (1-2),좌익수 플라이 아웃,1사  4:3,2사  4:3,0.85,0.305,-0.187,37.3%,-0.021
05-16,SSG,3회초,김광현,1 김지찬,2 (0-1),투수 번트 땅볼 아웃,1사 1루 0:0,2사 2루 0:0,1.33,0.561,-0.162,51.8%,-0.021
05-30,키움,3회말,이종민,1 김지찬,3 (1-1),중견수 플라이 아웃,무사  0:1,1사  0:1,0.80,0.566,-0.268,65.0%,-0.021
05-04,롯데,2회말,윌커슨,1 김지찬,5 (1-2),좌익수 플라이 아웃,2사 1루 1:2,이닝종료 1:2,0.73,0.226,-0.226,61.4%,-0.021
06-09,키움,6회초,조상우,8 김지찬,4 (1-2),헛스윙 삼진,"1사 1,3루 4:0","2사 1,3루 4:0",0.55,1.248,-0.709,7.9%,-0.020
03-28,LG,3회초,손주영,1 김지찬,3 (1-1),투수 희생번트 아웃,무사 1루 0:0,1사 2루 0:0,1.63,0.953,-0.188,47.9%,-0.019
04-13,NC,7회말,김영규,1 김지찬,5 (2-2),2루수 땅볼 아웃,무사  1:2,1사  1:2,0.75,0.560,-0.268,77.2%,-0.019
06-01,한화,7회말,이민우,1 김지찬,3 (1-1),유격수 땅볼 아웃,무사  4:5,1사  4:5,0.75,0.567,-0.270,77.2%,-0.019
04-07,KIA,4회초,양현종,1 김지찬,4 (1-2),유격수 플라이 아웃,2사 1루 3:1,이닝종료 3:1,0.66,0.230,-0.230,30.6%,-0.019
04-05,KIA,3회초,크로우,1 김지찬,5 (2-2),유격수 땅볼 아웃,1사  0:1,2사  0:1,0.73,0.283,-0.171,65.9%,-0.018
06-06,SSG,3회초,오원석,1 김지찬,3 (1-1),2루수 땅볼 아웃,1사  0:1,2사  0:1,0.73,0.296,-0.177,65.9%,-0.018
06-14,NC,3회초,신민혁,1 김지찬,5 (2-2),3루수 땅볼 아웃,1사  1:2,2사  1:2,0.73,0.299,-0.181,65.9%,-0.018
04-27,키움,3회초,후라도,1 김지찬,4 (1-2),루킹 삼진,1사  0:0,2사  0:0,0.72,0.303,-0.182,54.3%,-0.018
08-04,SSG,2회말,김광현,1 김지찬,2 (1-0),투수 희생번트 아웃,무사 1루 2:2,1사 2루 2:2,1.51,1.041,-0.240,57.0%,-0.018
08-06,한화,7회말,한승혁,1 김지찬,9 (3-2),포수 파울플라이 아웃,무사  8:4,1사  8:4,0.69,0.594,-0.289,5.1%,-0.018
04-11,롯데,3회초,이인복,1 김지찬,1 (0-0),2루수 땅볼 아웃,무사  2:0,1사  2:0,0.69,0.559,-0.269,30.2%,-0.018
03-29,SSG,7회말,노경은,1 김지찬,6 (2-2),좌익수 플라이 아웃,1사  6:3,2사  6:3,0.70,0.274,-0.167,7.9%,-0.017
06-05,SSG,5회초,앤더슨,1 김지찬,3 (0-2),헛스윙 삼진,1사  2:1,2사  2:1,0.69,0.297,-0.179,40.0%,-0.017
06-25,LG,4회초,켈리,1 김지찬,7 (3-2),1루수 땅볼 아웃,무사  0:4,1사  0:4,0.67,0.575,-0.272,89.7%,-0.017
07-24,한화,5회초,류현진,1 김지찬,2 (0-1),유격수 땅볼 아웃,1사  1:0,2사  1:0,0.69,0.302,-0.187,40.0%,-0.017
04-16,두산,6회말,박치국,1 김지찬,2 (0-1),중견수 플라이 아웃,1사 1루 3:5,2사 1루 3:5,0.68,0.554,-0.310,83.3%,-0.016
04-24,LG,3회말,켈리,1 김지찬,3 (1-1),1루수 땅볼 아웃,무사  0:2,1사  0:2,0.61,0.540,-0.265,75.2%,-0.016
03-23,KT,3회초,쿠에바스,1 김지찬,2 (1-0),우익수 플라이 아웃,1사  1:0,2사  1:0,0.62,0.271,-0.167,42.3%,-0.016
05-26,롯데,1회초,반즈,2 김지찬,2 (0-1),3루수 직선타 아웃,1사  0:0,2사  0:0,0.62,0.295,-0.177,53.8%,-0.016
07-04,KIA,5회말,양현종,1 김지찬,6 (2-2),유격수 땅볼 아웃,1사  2:3,2사  2:3,0.63,0.302,-0.184,67.3%,-0.016
05-02,두산,3회초,최원준,1 김지찬,4 (2-1),우익수 플라이 아웃,1사  1:0,2사  1:0,0.62,0.301,-0.184,42.3%,-0.016
05-04,롯데,5회말,윌커슨,1 김지찬,2 (1-0),중견수 플라이 아웃,1사  1:2,2사  1:2,0.63,0.301,-0.185,67.3%,-0.016
03-31,SSG,1회말,더거,2 김지찬,11 (2-2),2루수 땅볼 아웃,1사  0:0,2사  0:0,0.62,0.275,-0.168,51.0%,-0.015
04-04,키움,1회말,후라도,2 김지찬,8 (2-2),1루수 땅볼 아웃,1사  0:0,2사  0:0,0.62,0.282,-0.171,51.0%,-0.015
05-03,롯데,6회말,한현희,1 김지찬,6 (3-2),중견수 플라이 아웃,1사  4:5,2사  4:5,0.62,0.301,-0.185,70.6%,-0.015
04-19,한화,6회초,페냐,1 김지찬,6 (3-2),헛스윙 삼진,1사  0:3,2사  0:3,0.61,0.297,-0.179,90.5%,-0.015
05-02,두산,7회초,김강률,1 김지찬,2 (1-0),투수 희생번트 아웃,무사 1루 2:1,1사 2루 2:1,1.52,1.022,-0.208,28.2%,-0.015
06-25,LG,7회초,켈리,1 김지찬,3 (0-2),1루수 땅볼 아웃,무사  0:4,1사  0:4,0.59,0.575,-0.272,95.8%,-0.015
07-26,KT,6회말,엄상백,1 김지찬,5 (1-2),유격수 플라이 아웃,2사  3:1,이닝종료 3:1,0.58,0.114,-0.114,18.1%,-0.015
08-08,한화,9회말,주현상,1 김지찬,4 (1-2),좌익수 플라이 아웃,2사  6:4,이닝종료 6:4,0.56,0.120,-0.120,0.0%,-0.015
06-30,KT,5회초,김민수,1 김지찬,5 (1-2),2루수 땅볼 아웃,2사  1:1,이닝종료 1:1,0.57,0.118,-0.118,56.6%,-0.015
06-20,SSG,5회말,송영진,1 김지찬,2 (0-1),중견수 플라이 아웃,무사  0:2,1사  0:2,0.57,0.575,-0.272,80.1%,-0.014
08-04,SSG,5회말,장지훈,1 김지찬,5 (2-2),3루수 파울플라이 아웃,무사  3:5,1사  3:5,0.57,0.594,-0.289,80.1%,-0.014
07-11,NC,8회말,김재열,9 김지찬,4 (1-2),헛스윙 삼진,"무사 1,3루 4:6","1사 1,3루 4:6",0.27,1.994,-0.697,95.9%,-0.014
07-18,KIA,4회초,이준영,9 김지찬,5 (2-2),2루수 땅볼 아웃,2사  3:3,이닝종료 3:3,0.51,0.117,-0.117,56.0%,-0.013
05-03,롯데,3회말,나균안,1 김지찬,6 (2-2),좌익수 플라이 아웃,"2사 2,3루 0:5",이닝종료 0:5,0.44,0.642,0.358,92.4%,-0.013
03-24,KT,2회초,엄상백,1 김지찬,1 (0-0),1루수 희생번트 아웃,무사 1루 2:0,1사 2루 2:0,1.10,0.947,-0.179,28.4%,-0.012
04-12,NC,8회말,김재열,7 김지찬,5 (2-2),중견수 플라이 아웃,"2사 1,3루 8:3",이닝종료 8:3,0.44,0.574,-0.574,0.6%,-0.012
04-20,한화,3회초,황준서,1 김지찬,3 (1-1),유격수 땅볼 아웃,2사  0:0,이닝종료 0:0,0.46,0.119,-0.119,55.5%,-0.012
04-23,LG,3회말,임찬규,1 김지찬,1 (0-0),1루수 번트 땅볼 아웃,2사  2:0,이닝종료 2:0,0.46,0.106,-0.106,26.7%,-0.012
05-01,두산,6회초,이병헌,1 김지찬,2 (1-0),3루수 땅볼 아웃,2사 1루 5:2,이닝종료 5:2,0.41,0.231,-0.231,15.8%,-0.012
04-11,롯데,5회초,이인복,1 김지찬,1 (0-0),투수 희생번트 아웃,무사 1루 2:0,1사 2루 2:0,1.10,0.981,-0.193,23.0%,-0.011
06-20,SSG,2회말,송영진,1 김지찬,4 (1-2),유격수 땅볼 아웃,1사  0:2,2사  0:2,0.45,0.303,-0.182,72.3%,-0.011
05-12,NC,7회초,전사민,1 김지찬,1 (0-0),투수 번트 땅볼 아웃,1사  4:2,2사  4:2,0.45,0.305,-0.189,20.7%,-0.011
04-30,두산,9회초,홍건희,1 김지찬,2 (1-0),중견수 플라이 아웃,1사 1루 0:4,2사 1루 0:4,0.41,0.566,-0.331,99.6%,-0.011
05-18,한화,4회말,장시환,9 김지찬,1 (0-0),1루수 땅볼 아웃,2사  3:4,이닝종료 3:4,0.41,0.118,-0.118,64.1%,-0.011
05-17,한화,5회말,황준서,9 김지찬,4 (1-2),1루수 땅볼 아웃,1사  1:3,2사  1:3,0.42,0.291,-0.174,79.0%,-0.011
06-19,SSG,7회말,서진용,9 김지찬,1 (0-0),중견수 플라이 아웃,무사  2:4,1사  2:4,0.40,0.574,-0.272,87.9%,-0.010
06-20,SSG,7회말,이로운,1 김지찬,4 (1-2),2루수 땅볼 아웃,무사  0:2,1사  0:2,0.40,0.575,-0.272,87.9%,-0.010
05-30,키움,4회말,김선기,1 김지찬,2 (0-1),좌익수 희생플라이 아웃,무사 만루 0:2,"1사 1,2루 0:3",1.14,2.620,-0.629,88.0%,-0.010
08-01,LG,7회초,김유영,1 김지찬,8 (3-2),우익수 플라이 아웃,"1사 1,2루 4:0","2사 1,2루 4:0",0.42,1.125,-0.625,5.9%,-0.010
05-18,한화,6회말,윤대경,9 김지찬,7 (3-2),좌익수 플라이 아웃,1사  5:7,2사  5:7,0.37,0.292,-0.175,82.6%,-0.009
04-21,한화,8회초,김규연,1 김지찬,5 (2-2),좌익수 플라이 아웃,1사  5:3,2사  5:3,0.38,0.295,-0.176,15.6%,-0.009
07-02,KIA,5회말,네일,1 김지찬,4 (1-2),좌익수 플라이 아웃,무사  1:4,1사  1:4,0.36,0.580,-0.278,87.8%,-0.009
06-23,두산,5회말,김명신,1 김지찬,4 (2-1),1루수 땅볼 아웃,2사 2루 3:7,이닝종료 3:7,0.32,0.400,-0.400,92.1%,-0.009
04-10,롯데,5회초,윌커슨,1 김지찬,5 (2-2),2루수 땅볼 아웃,2사  1:4,이닝종료 1:4,0.34,0.117,-0.117,88.7%,-0.009
04-26,키움,7회초,조상우,1 김지찬,6 (1-2),중견수 플라이 아웃,2사  2:0,이닝종료 2:0,0.31,0.108,-0.108,21.5%,-0.008
03-28,LG,5회초,손주영,1 김지찬,1 (0-0),2루수 땅볼 아웃,무사  0:6,1사  0:6,0.30,0.536,-0.260,97.2%,-0.008
06-23,두산,4회말,홍건희,1 김지찬,2 (0-1),좌익수 플라이 아웃,2사  1:3,이닝종료 1:3,0.30,0.117,-0.117,75.5%,-0.008
05-29,키움,3회말,헤이수스,1 김지찬,1 (0-0),유격수 땅볼 아웃,1사  7:1,2사  7:1,0.27,0.295,-0.178,5.1%,-0.007
04-24,LG,5회말,켈리,1 김지찬,1 (0-0),1루수 땅볼 아웃,1사  0:3,2사  0:3,0.27,0.275,-0.168,87.1%,-0.007
06-21,두산,5회말,최준호,1 김지찬,4 (0-2),좌익수 플라이 아웃,1사  2:5,2사  2:5,0.27,0.302,-0.182,87.1%,-0.007
04-16,두산,8회말,김택연,1 김지찬,5 (2-2),우익수 플라이 아웃,무사  5:7,1사  5:7,0.23,0.566,-0.268,93.4%,-0.006
06-01,한화,2회말,조동욱,1 김지찬,4 (1-2),2루수 땅볼 아웃,2사  0:3,이닝종료 0:3,0.23,0.119,-0.119,79.9%,-0.006
06-23,두산,3회말,이영하,1 김지찬,1 (0-0),투수 희생번트 아웃,"무사 1,2루 1:0","1사 2,3루 1:0",2.32,1.634,-0.095,54.0%,-0.006
04-23,LG,6회말,김대현,1 김지찬,1 (0-0),우익수 플라이 아웃,1사 1루 3:7,2사 1루 3:7,0.22,0.540,-0.314,94.8%,-0.005
04-16,두산,4회말,박소준,1 김지찬,5 (3-1),우익수 직선타 아웃,2사  2:5,이닝종료 2:5,0.20,0.119,-0.119,84.0%,-0.005
06-21,두산,6회말,이영하,1 김지찬,2 (0-1),유격수 땅볼 아웃,"2사 1,3루 2:7",이닝종료 2:7,0.19,0.534,-0.534,97.0%,-0.005
07-18,KIA,7회초,김승현,9 김지찬,4 (2-1),투수 땅볼 아웃,무사  3:9,1사  3:9,0.20,0.584,-0.283,98.9%,-0.005
04-14,NC,4회말,이준호,1 김지찬,3 (1-1),유격수 땅볼 아웃,1사  2:6,2사  2:6,0.20,0.295,-0.177,90.3%,-0.005
05-24,롯데,2회초,나균안,2 김지찬,1 (0-0),투수 땅볼 아웃,무사 1루 5:0,1사 2루 5:0,0.45,0.981,-0.190,9.9%,-0.005
07-27,KT,5회말,벤자민,1 김지찬,3 (1-1),3루수 희생번트 아웃,"무사 1,2루 1:0","1사 2,3루 1:0",2.81,1.660,-0.066,54.5%,-0.005
05-30,키움,6회말,박윤성,1 김지찬,2 (0-1),유격수 땅볼 아웃,2사  0:3,이닝종료 0:3,0.16,0.119,-0.119,89.7%,-0.004
06-28,KT,7회초,주권,1 김지찬,2 (1-0),우익수 플라이 아웃,1사  4:0,2사  4:0,0.14,0.304,-0.185,6.6%,-0.004
05-17,한화,8회말,한승주,9 김지찬,5 (2-2),2루수 병살타 아웃,1사 1루 3:7,이닝종료 3:7,0.07,0.550,0.450,98.6%,-0.003
07-18,KIA,9회초,김사윤,9 김지찬,2 (0-1),1루수 땅볼 아웃,무사  4:10,1사  4:10,0.07,0.584,-0.283,99.9%,-0.002
08-04,SSG,7회말,이로운,1 김지찬,1 (0-0),1루수 희생번트 아웃,무사 1루 3:7,1사 2루 3:7,0.17,1.041,-0.240,97.4%,-0.002
04-14,NC,7회말,최성영,1 김지찬,5 (2-2),좌익수 파울플라이 아웃,무사  2:7,1사  2:7,0.05,0.563,-0.268,98.5%,-0.001
06-08,키움,6회초,후라도,1 김지찬,10 (3-2),좌익수 플라이 아웃,2사  2:9,이닝종료 2:9,0.04,0.119,-0.119,99.3%,-0.001
06-08,키움,8회초,김선기,1 김지찬,4 (2-1),좌익수 파울플라이 아웃,2사 1루 3:10,이닝종료 3:10,0.03,0.243,-0.243,99.9%,-0.001
08-01,LG,8회초,최동환,1 김지찬,1 (0-0),우익수 플라이 아웃,"2사 1,2루 7:0",이닝종료 7:0,0.03,0.500,-0.500,0.5%,-0.001
04-17,두산,3회말,최준호,1 김지찬,5 (3-1),1루수 땅볼 아웃,2사  0:8,이닝종료 0:8,0.02,0.108,-0.108,98.3%,-0.001
05-14,SSG,9회초,박민호,1 김지찬,3 (1-1),유격수 직선타 아웃,1사 1루 2:9,2사 1루 2:9,0.02,0.547,-0.314,100.0%,-0.001
