Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
05-28,키움,4회말,후라도,6 류지혁,1 (0-0),1루수 포구실책 출루,1사 2루 0:0,1사 1루 0:1,1.50,0.789,0.762,68.9%,0.106
05-09,KIA,8회말,최지민,6 류지혁,1 (0-0),사구,"무사 1,2루 2:2",무사 만루 2:2,2.91,1.663,0.988,87.1%,0.109
06-30,KT,9회초,박영현,5 류지혁,4 (0-2),유격수 포구실책 출루,무사  1:2,무사 1루 1:2,2.87,0.582,0.423,72.3%,0.115
07-28,KT,9회말,박영현,9 류지혁,6 (3-2),4구,1사 1루 4:3,"1사 1,2루 4:3",4.68,0.574,0.527,33.5%,0.126
05-12,NC,6회초,이재학,5 류지혁,2 (1-0),우익수 방면 2루타,1사 1루 2:2,"1사 2,3루 2:2",1.77,0.581,1.022,37.0%,0.127
04-23,LG,6회말,이우찬,7 류지혁,3 (1-1),좌익수 방면 1루타,1사 만루 3:2,1사 만루 3:3,4.36,1.670,1.000,70.9%,0.148
06-05,SSG,2회초,앤더슨,6 류지혁,3 (0-2),우익수 방면 2루타,무사 1루 0:0,무사 3루 1:0,1.53,0.983,1.521,30.9%,0.154
03-26,LG,6회초,켈리,6 류지혁,6 (2-2),우익수 방면 1루타,"2사 1,3루 2:2","2사 1,2루 3:2",2.73,0.544,0.945,34.5%,0.154
05-08,KIA,6회말,양현종,2 류지혁,1 (0-0),1루수 송구실책 출루,1사 2루 0:0,1사 2루 0:1,1.85,0.813,1.000,76.2%,0.157
05-24,롯데,6회초,구승민,5 류지혁,4 (1-2),우익수 방면 1루타,2사 만루 5:4,"2사 1,3루 7:4",3.05,0.927,1.639,13.3%,0.182
04-21,한화,7회초,이민우,6 류지혁,6 (3-2),4구,2사 만루 3:3,2사 만루 4:3,4.81,0.853,1.000,28.4%,0.183
07-20,롯데,3회말,이인복,2 류지혁,2 (1-0),우익수 방면 2루타,"1사 1,2루 3:1",1사 2루 3:3,2.37,1.106,1.711,57.6%,0.205
05-16,SSG,8회초,조병현,6 류지혁,6 (1-2),중견수 방면 2루타,2사 1루 2:3,2사 2루 3:3,2.05,0.236,1.163,52.9%,0.281
06-30,KT,9회초,박영현,7 류지혁,4 (1-2),우익수 방면 1루타,"2사 1,3루 1:2","2사 1,2루 2:2",5.89,0.551,0.942,52.3%,0.314
